cid,text,time,author,channel,votes,photo,heart
UgxXGDkIPapO6WSyPIJ4AaABAg.9VKrAyukWRh9VOVQaCUpHz,"you armchair epidemiologists will be the reason why we will not get out of this pandemic for another 50 yrs.   If you want to stop sharing non-sense try learning the non-linear mathematics , dynamics of complex systems, and micro-biology to actually know what you are talking about.   Stop being so scientifically illiterate before the dunning Kruger effect doom's us all (likely from human caused climate chaos)",11 dagen geleden,Joseph Weeks,UCoQc91rluwVGrFt-6E0etoA,0,https://yt3.ggpht.com/ytc/AKedOLQEM4CnL3kh4y8ZbtflwccCmpofddAIr9q80Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgxXGDkIPapO6WSyPIJ4AaABAg.9VKrAyukWRh9VPl1PxjSLZ,"@Joseph Weeks  
I am curious. How exactly do you think these models actually work? Or are you being self-referential. Would be kinda cool. I wonder what emergent behaviour results if that behaviour were universal ...
Having said that it does not take a Rocket scientist to appreciate Mr Flatten the Curve of King's College catching Covid from his mistress while he tells everyone that they need to isolate themselves. Drama of the highest order, and I would admit not easily matched by GoT. 
What makes such good high drama is that our supposed betters seem to have an attitude that we should listen to them because they are an authority and do not seem to feel that they need to be bound by these recommendations.
My grandfather always taught me to walk ahead by good example, but this is more the rich parents confidently telling the children to do as they say, not do as they do.
So good old auntie gets a bit flustered when the children find her antics hillarious and blurts out in exasperation that the unruly children must be conspiracy theorists and far right extremists.",11 dagen geleden,Martin Muller,UCES9d7e4LNnT0Fz75DR04UA,1,https://yt3.ggpht.com/ytc/AKedOLTT4Ml3UmdXM-mWEepzj49C9O_CNQ7g6TRBLg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxXGDkIPapO6WSyPIJ4AaABAg.9VKrAyukWRh9VQKkoL7bAi," @Martin Muller  actually enjoyed reading that . The models work by plugging data sets and equations into Positive/negative loops with delays, pools, etc, etc...    I agree , but the hypocrisy of the elites does not change the fact that this pandemic is real.  The true reason they will enforce such regulations but not do them themselves is that they need the peasant working class to get back to work. Or else the capitalist system they rely on for bribe money from their corporate overlords will fall through.  Despite them supposedly being our public servants. So yes, some of them will be hypocritical in this way.   Although those that actually understand the science will get the vaccine .  Not all of them do though.   Because this pandemic will still take us out if left unchecked.  If the evidence of lab leak proves to be true , they are messing with forces they cannot fully controll. &  It was likely purely by accident , scientific mistakes do happen. If the bat theory is true it means that the theory that climate chaos will make pandemics more frequent is true. Which I hope is not for the love of humanity. Although both scenarios are equally dystopian in their own way.",11 dagen geleden,Joseph Weeks,UCoQc91rluwVGrFt-6E0etoA,0,https://yt3.ggpht.com/ytc/AKedOLQEM4CnL3kh4y8ZbtflwccCmpofddAIr9q80Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgxXGDkIPapO6WSyPIJ4AaABAg.9VKrAyukWRh9VQKrnKPpkm, @Martin Muller  look up vaccine apartheid  and see that the true game of big pharma is to withhold production status for the vaccine from under-developed nations .,11 dagen geleden,Joseph Weeks,UCoQc91rluwVGrFt-6E0etoA,0,https://yt3.ggpht.com/ytc/AKedOLQEM4CnL3kh4y8ZbtflwccCmpofddAIr9q80Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgxXGDkIPapO6WSyPIJ4AaABAg.9VKrAyukWRh9VRfqIl9_D-,"@Joseph Weeks  Yes, as people in this group say, our betters are very entertaining. The Berliners call them Bonzen, and have a long tradition of being irreverent to them.
What I love about Brittish tradition is the unashamed admission of this by educated men becomming decidedly eccentric ...
In terms of the models. A model really is there to serve a purpose.Yes, models of the nature you describe would be used to monitor the evolution of the disease. We had about six different models in my country, and each was built for a different purpose. Of these models the ones I found most interesting were the models as to the financial implications of a Lockdown. I preferred models based on Markov chains, mostly because they allowed me to understand what was going on. When I realised there was not going to be any meaningful public discussion, I lost interest. You really want to be using your non-linear dynamics when you have moved from understanding (different from monitoring) to control. A nonlinear system, once you have an accurate description of reality, can in the end be controlled much more effectively and efficienctly. So you want to move from a strategy of something like flatten the curve and then keep the health system at a comfortable level, which we may have already achieved. The next month or so will tell.
In terms of the pandemic being real, I don't think that is in dispute, but there is also little doubt that our response to the pandemic is causing serious hardship. And people will be affected differently. I think what the Nanny state is doing badly is that it is run by left brain people, who have no comprehension of the people who are articulating their hardships. I think when you listen to right brained people, or people that think differently to you, you have to listen differently. You listen for the ardent prayer of the Mother for the Son. With other words you listen to the dreams they have for their descendants, and then only do you listen to what they say. It gives you the right context and frame.
In terms of Covid colonialism (I think Covid apartheid is too narrow a term, and too much in the paradigm and language of big pharma), I would point out that Covid affects people differently. Rich people it is predominantly about the lives of their elderly and loved ones, poor people it is predominantly about livelyhood (we have grafiti around saying ""Money, not masks""). What I find so satisfying is that our scientists are beginning to snap out of this and beginning to see things in a more balanced fashion. That is why we are so critical of the UK, USA and Europe shutting their borders with Omicron. We have a petition signed by about twenty of our top epedimologists asking the government not to do another lockdown, liquer and travel ban. We are becoming more compassionate to and protective of our weakest members in society, and that can only bode well for all of us. We are hoping that the Covid colonisers will follow.
In terms of interspecies transmission (natural or otherwise), it is a real cause for concern. There are about fifty potential candidates in Asia, a similar number in Africa and a few less in South America. The way I understand it is that the initial work on making a vaccine is not so bad, it is the part that needs safety testing that is so expensive. So it probably means that we need to expand the type of work done in places like Wuhan considerably, in order to mitigate the risk. What plays against that is that wild places are disappearing. What really shocked me, was that 70% of animal biomass is used by humans. So most species are going to be gone before we encounter them. My feeling is that we will probably have one or two more interspecies epeidemics before the window closes.",10 dagen geleden,Martin Muller,UCES9d7e4LNnT0Fz75DR04UA,0,https://yt3.ggpht.com/ytc/AKedOLTT4Ml3UmdXM-mWEepzj49C9O_CNQ7g6TRBLg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxXGDkIPapO6WSyPIJ4AaABAg.9VKrAyukWRh9VT01bKCN4P," @Martin Muller  Ok, I respected you for a moment then you proved yourself to be a narcissist . You are not my 'better' , I literally have degrees relating to the math and science of epidemiology.   You are just an armchair epidemiologist that weilds confirmation bias like it is his job. Wich is obvious by all the mis info and baseless opinions you shared.  Get over yourself you tool.",10 dagen geleden,Joseph Weeks,UCoQc91rluwVGrFt-6E0etoA,0,https://yt3.ggpht.com/ytc/AKedOLQEM4CnL3kh4y8ZbtflwccCmpofddAIr9q80Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgxXGDkIPapO6WSyPIJ4AaABAg.9VKrAyukWRh9VT9lBtNGN7,"​ @Joseph Weeks  Look, no worries. Mostly curious and  looking for common ground, something you know that I don't and something interesting to explore. I did not realise how much of your ego is invested in your opinion. Pity.
Look March/April/May 2020 was a lovely time. Everybody was exploring to see how they could help. So exploring how to build ventilators, making models to understand the pandemic. The gentleman that built the model for monitoring the spread of the virus this side is a particle Physicist. Good Energy.  
Then it turned really dark. Lock the poor people up, send the army in to keep them in their  suburbs, This is all real. I look after my mother's property in a village in the orange free state. The pleas for help to me as people's livelyhoods fell away. The fear in a gentleman's eyes that had worked odd jobs for me for a long time. 
Does this colour my perception of what is going on -of course it does. Is my perception biased because of this - unashamedly. I would have to have a heart of stone if it did not. Does that make my opinion baseless - I don't think so. That is more your arrogance.
My PhD is in theoretical physics. Using nonlinear dynamics (secular perturbation theory) to understand how the quantum spectrum and the clasical periodic orbits are related. So work closely related to Poincare's work around the 1890s and Bohr's work around the 1920s. So yeah, nonlinear dynamics was my old stomping ground. It was very cool to see what the greats were on about. An of course once you understand you can control.
Yes, I did pitched the conversation at a level I thought you would enjoy. Got it wrong, sorry.",10 dagen geleden,Martin Muller,UCES9d7e4LNnT0Fz75DR04UA,0,https://yt3.ggpht.com/ytc/AKedOLTT4Ml3UmdXM-mWEepzj49C9O_CNQ7g6TRBLg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxXGDkIPapO6WSyPIJ4AaABAg.9VKrAyukWRh9VTFPsUyAxa," @Martin Muller  Ok, based on the detail,  it seems you are being genuine.  I likely judged you wrongly,  based on what you have written I realize that I was being overly confrontational and a bit of an ass.  I appreciate the perspective you have shared on it and will keep it in mind moving forward.  Thank you for you're incites and additions to the field of complex dynamic systems (if you made any).  I am simply newer to this then you are and this year has been , weird, knowing this much.",10 dagen geleden,Joseph Weeks,UCoQc91rluwVGrFt-6E0etoA,0,https://yt3.ggpht.com/ytc/AKedOLQEM4CnL3kh4y8ZbtflwccCmpofddAIr9q80Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgxXGDkIPapO6WSyPIJ4AaABAg.9VKrAyukWRh9VU-omOSAuU," @Joseph Weeks  The intention really was to take the conversation forward, and in whatever direction you want to take it. I was merely engaging in a way that I respond to each of your points and then allow you to agree/disagree or deepen the conversation as you see fit. I normally learn a lot if the conversation moves forward. 
For example it is very clear that you know a lot of the dtails of fine-tuning your model that I do not. And I have many questions for you, if you felt like it.
As you so correctly point out, I am not your better. We can merely share the road a bit, and it should be fun for both of us. I am decidedly Kantian in my ethical outlook. So it is to act in such a way, that if my principles were universal, that would create a society that I would like to live in.
I agree, it is deeply frustrating that it is so hard to convince people of the facts. I actually admire you that you take the responsibility of your knowledge seriously and try to do some good by moving people forward. Leading by example always helps. Educating always helps. At least they have heard the facts. It is quite amazing how powerful the truth is, if you let it work.

Once people have entrenced positions, these conversations become much more difficult. There are many conspiracy theorists in my surroundings. The worst is my wife's best friend that now lives in Greece. Her family's only real asset it an olive farm that has been in the family for generations. This pandemic has all the makings of rendering that worthless. So yes, the threat to her family's hopes and dreams are very real. She just ariculates it badly. That is really what I mean, when I say focus on the dreams the women/mother has for the Son/future. If you are able to start the conversation there, you will actually have a conversation that can change things for the better.",9 dagen geleden,Martin Muller,UCES9d7e4LNnT0Fz75DR04UA,0,https://yt3.ggpht.com/ytc/AKedOLTT4Ml3UmdXM-mWEepzj49C9O_CNQ7g6TRBLg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzO3Jk281Of5ZiAv394AaABAg.9VKr9qYojHK9VKu2uEJ-k1,No they haven't known about it for a year. They've known about it for a week. And the doctor that found it said she noted mild symptoms IN HEALTHY YOUNG MEN with no underlying conditions.,13 dagen geleden,Ecksy Dee,UCzDClClVKP0_ZlqoTwe-OKg,0,https://yt3.ggpht.com/ytc/AKedOLTrxbZ5xhFQHnYg17trlcxnVZ7QlT4A-4-7tMgs=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKs4VO_LeG,Do you understand the word anecdotal?,13 dagen geleden,Jesse Wetherell,UCV9rVcTNL89kl3Xa2jF9abA,27,https://yt3.ggpht.com/ytc/AKedOLQxLggmRVGsaMRXuWeyUvK41KD2feb3Mf2pPS2tYg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKtdFlwA01,"No she didn't. She said they were mild cases in healthy, young people with no underlying conditions",13 dagen geleden,Ecksy Dee,UCzDClClVKP0_ZlqoTwe-OKg,59,https://yt3.ggpht.com/ytc/AKedOLTrxbZ5xhFQHnYg17trlcxnVZ7QlT4A-4-7tMgs=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKu42xQrLZ,https://www.youtube.com/watch?v=OMTdHooE6AM - Wear a Mask Campaign.,13 dagen geleden,Creator102D,UCVD5pnVE99mZMoAPmf6svxA,4,https://yt3.ggpht.com/ytc/AKedOLQOu8R4cmwsI8djmFZ8uASWgElSavxttOf0NvuQaBLMv19FYpXkOtmWT4CU1hG3=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKuIWFv_M8,"No, this is why people need to follow up stories they hear and research properly. This isn't what she said. The main concern with this variant is the contagion rate and that we are now going into winter. Granny won't do well even if vaxxed if this gets out of control. Booster jabs should help hopefully. This all coming from someone who hates lockdown",13 dagen geleden (bewerkt),Martin Smith,UCtjKhDuux3wSFFE_G88qqtg,43,https://yt3.ggpht.com/ytc/AKedOLQsn-W3b_rIy2ugZ7fOlSdWOiLNhYsEPgkjloHU=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKuU98f6Tk,The Dr said it's too early to say exactly,13 dagen geleden,Karim,UCZ3_-jYdnngm0OJM4SeOPxw,9,https://yt3.ggpht.com/ytc/AKedOLTvlke4dHb_huyikw_dU6X_YqRsxqBIQzEROA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKuZBUk9lN, @Martin Smith  cool story bro,13 dagen geleden,Shit Gamer,UCXPEI3emWDqvUaPJpAWiZVw,29,https://yt3.ggpht.com/ytc/AKedOLSrYuBKb8xAQUL49WHgFPK0OUmW-btdBE21ogAsWg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKvmRfKOFQ," @Jesse Wetherell  yeah! Wow. Hmm, maybe there is a huge global conspiracy involving all media (evil MSM) as well as all politics men and CDC and WHO and all everyone pretty much but somehow no one knows and yet everyone is involved and it’s all insanely impossible and convoluted and contrived and absurd yet emotionally compelling and so is probably true even though applying just a modicum of critical thinking crumbles the entire thing like a Rich Tea in battery acid but maybe they want to control us or maybe they are an ancient race of non-human creatures who want to enslave our consciousness in order to farm conscikirium to power interstellar space flight or maybe the Dr was mistaken or said some shit that you don’t really know how to parse in a greater context of a global pandemic maybe idk I’m just asking questions man !!! 

Don’t be a sheeperson",13 dagen geleden,FGMT,UCKDq02tZg0SFErMd2-nQ-7Q,20,https://yt3.ggpht.com/5SPP61IDbJV_1rKpk3dKg_jofJXg_7oUfJT9zEnWHbTeCOoySdZLr3oB6CnjnyshocDOZybH3E8=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKvxSZO2Sj," @Ecksy Dee  False. Her patient groups were of all ages and conditions. All her patients had mild symptoms, none were hospitalised. Belgian scientists have confirmed the same. This is in line with the law of declining virulence. As viruses mutate, they become more contagious and less deadly. That’s because, it’s basically in the virus’ interest to not kill its host too quickly and be unable to spread.",13 dagen geleden,Tickling Oscillators,UCvNndCDGP2D8PWc7Iw2Jtyg,49,https://yt3.ggpht.com/ytc/AKedOLRcuJ7AQg1415sxxMuBDb_Hj7k_QtscyyZPvdiS=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKwDKU5jpW,"69 likes, ironic given the shit coming out of your mouth",13 dagen geleden,Oliver,UCbwh8KjiJUVhm6fj1wA7NxA,6,https://yt3.ggpht.com/ytc/AKedOLRHW590yEZUYY5TNwXF0_9eZ_hOOLmMzaN3eQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKwZSBADp5," @FGMT  The irony is that both sides call the other sheep. Its become tribal now where you either try to understand things, or you blindly swear it's all a big conspiracy. The problem with the conspiracy bunch, like you said, is when you ask them basic questions, they just resort to name calling because they're using emotion instead of logic. In other words people who can't process information or are just frustrated tend to get aggressive and incoherent.",13 dagen geleden,Jamie L,UC-rqVkI40c6YV_ekoR3lxpQ,17,https://yt3.ggpht.com/ytc/AKedOLQoNOPl9SRY6qTOqVlEnFI0wk-Vd3SW6z9t1w=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKwhg-baGP, @Karim  So how come it’s not too early to make massively consequential decisions about our futures then?,13 dagen geleden,Tickling Oscillators,UCvNndCDGP2D8PWc7Iw2Jtyg,5,https://yt3.ggpht.com/ytc/AKedOLRcuJ7AQg1415sxxMuBDb_Hj7k_QtscyyZPvdiS=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKxGeKSXKo, @Tickling Oscillators  better safe than sorry scenario? Is this  not a good strategy in this case?,13 dagen geleden,Karim,UCZ3_-jYdnngm0OJM4SeOPxw,5,https://yt3.ggpht.com/ytc/AKedOLTvlke4dHb_huyikw_dU6X_YqRsxqBIQzEROA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKxnL_eFjk," @Martin Smith  So let's just keep getting boosters for the next 40 years and stay in lockdown, eh? Your ilk will be very pleased, I'm assuming.",13 dagen geleden,V,UCMsLg_9Wwr2W7Xk3Gybm4Wg,16,https://yt3.ggpht.com/ytc/AKedOLTs5lEqxaHEZrJC8fwpuK84Xn9GQ8St7UfFXF7-dg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKyAveXKHv,"If I get infected I want Omicron and not Delta.
(PS: I'm a South African)",13 dagen geleden,Simon Edge,UCjGnQmPK_TrCH4gkOarPiDg,8,https://yt3.ggpht.com/ytc/AKedOLS6QHgRZKr_1-rIeMv96KiUO2ElVaYzhiY3sktNcXs=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKyWdc1X11," @Karim  Sure, on the face of it. But it’s not when you demolish your economy and set back half your industries by decades. That’s not even considering the lives lost to cancer and lack of treatment. Domestic abuse cases, suicides, ruined education, alcoholism, huge rise in drug abuse, divorces, the list goes on. We’ve lost all sense of proportion. For example, this virus has killed 5.5m from when it started 2 years ago. Hunger kills 12m a year, 9m of which are kids. If loss of life is the only metric, why are we not doing anything about hunger which by all official metrics is an issue 3 times more severe? This is the questions nobody has ever endeavoured to answer. How exactly, with your data, are you dear politicians weighing these decisions?",13 dagen geleden,Tickling Oscillators,UCvNndCDGP2D8PWc7Iw2Jtyg,22,https://yt3.ggpht.com/ytc/AKedOLRcuJ7AQg1415sxxMuBDb_Hj7k_QtscyyZPvdiS=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKylDkHoPC, @Martin Smith  It's the Bullshit variant.,13 dagen geleden,Military Aviation And Airshows,UCoPgtZYbgnBODY1tFxTyIGQ,4,https://yt3.ggpht.com/ytc/AKedOLQBk9DOim7N2Z5ZAolctPfdfbtE-3Lz8fjjgG8wyA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKzX8fFpFm," @Jamie L  Yeah ok. The people who comply use terms like ""tin foil hat"" & ""Trumptards"" but that's different though 🤣",13 dagen geleden,Jebediah Atkinson,UC5X9QcmqWTTaknkh4rmIBRQ,3,https://yt3.ggpht.com/ytc/AKedOLROD8686aXhbODuFbOfadZuBh5wka7NhrDZt9paO60JRDvJ-Kzqy7DzwkWylYZy=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKz_eU-cCn, @Martin Smith  martin has a great crystal ball.  All the Cultists do.  I have no idea where they get it.,13 dagen geleden,The Cat Virus got me!,UC_6-0GepXr54I4jdd5yAwpg,1,https://yt3.ggpht.com/ytc/AKedOLSKKB8znR0YSpuOurkH6Fnceh7gA8fhiKNbBsN93bf-qt9LwgpP3nEyl_1E_PoU=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKzkaHZqGj," @Martin Smith  exactly, i hate lockdowns but i am still studying about covid",13 dagen geleden,Prince Javv I,UCBSUM4PTiynblsrcoFV3nfA,0,https://yt3.ggpht.com/Rxbr5jVOkS8rKyHU-6sy4OzcTg-PqJJJsb1Dkv_stwJtM0mpOPLhzizQPk4e73ljde9cS6V9Lw=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKzosujpqA," @Tickling Oscillators  right, yet it was stated that younger people had mild illness, but hospitalizations have gone up with mostly unvaccinated people. Also it was clearly stated that it is too early to tell(because the doctors patient group is anecdotal).
Don't forget the last thing they want is more travel restrictions and because of how political this has become, 'don't worry, it's mild' will be the default until proven otherwise. That said, the bottom line is still more transmissions = more variants and at some point a new variant may render the vaccines useless.",13 dagen geleden,Ken Rimmer,UCAlFYEdXRmFbtyKHQOWXxUw,1,https://yt3.ggpht.com/ytc/AKedOLR1jOeeX0cTXojpstIMuX9OEXkDGWE8MBT0McJdIQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VKzze2_ZBz," @Jamie L  How is it ""sheep-like"" to believe each individual has their own right to decide medical therapy? A sheep has no control of what their owner jabs them with. I don't want to be a sheep unless sheep develop some serious empowerment!",13 dagen geleden,The Cat Virus got me!,UC_6-0GepXr54I4jdd5yAwpg,5,https://yt3.ggpht.com/ytc/AKedOLSKKB8znR0YSpuOurkH6Fnceh7gA8fhiKNbBsN93bf-qt9LwgpP3nEyl_1E_PoU=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL-FrgY8lT,My friend you are being conned research terrain theory and Dr Yeadon,13 dagen geleden,MrJohnson333,UCMRYBajUrJpdiz5vwBMPWMw,2,https://yt3.ggpht.com/ytc/AKedOLSfp_ZZJ2xnC7bfHatvi2x7E4sztoNLBKvxAw=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL-QbjQIzW, @Tickling Oscillators  Fair,13 dagen geleden,Karim,UCZ3_-jYdnngm0OJM4SeOPxw,0,https://yt3.ggpht.com/ytc/AKedOLTvlke4dHb_huyikw_dU6X_YqRsxqBIQzEROA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL-RMHqYHQ, @The Cat Virus got me!  I didnt say it was sheep like for each person to decide their own medical treatment. Infact I totally agree with each person's right to decide. Not sure why your comment was aimed at me.,13 dagen geleden,Jamie L,UC-rqVkI40c6YV_ekoR3lxpQ,2,https://yt3.ggpht.com/ytc/AKedOLQoNOPl9SRY6qTOqVlEnFI0wk-Vd3SW6z9t1w=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL-XqNhTCv,"yes, mild with no loss of sense and taste. that's a good sign, we should be celebrating.",13 dagen geleden,Kara Sparrow,UCURWF2Vcs4NW39qePQ0PXrw,3,https://yt3.ggpht.com/aG4jMRcsENIgzg4Pu5O4vFjPFKrrn6PQZhLEBnhR2oggEBMHZl8x6yTwK2dgd69TfB5nqsp9=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL-iXxDjOk,Exactly why they didn’t interview her. 🙄,13 dagen geleden,gadgetfadget,UCE--lTOUXBf3V9oOA2WN-tA,1,https://yt3.ggpht.com/ytc/AKedOLRzQM6QRe7W9kmYR8JDU12lMUxM3OQ2M1MDNg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL-nsEdeMC,more will die,13 dagen geleden,Me Here,UCHMg-GaYKC56j_3d_-dIhtw,0,https://yt3.ggpht.com/ytc/AKedOLQw2U51eSWLXJpCYMvxOfJKW0XxrEYAlhSa3RbGJgYez3mPGT9EiOiWUnRDbS6r=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL-sQuFkp5, @Martin Smith  but you sure seem to love the jabs. 🤷🏻‍♂️,13 dagen geleden,gadgetfadget,UCE--lTOUXBf3V9oOA2WN-tA,1,https://yt3.ggpht.com/ytc/AKedOLRzQM6QRe7W9kmYR8JDU12lMUxM3OQ2M1MDNg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL1cLteLvI,good luck getting a mask on my face...im done with this bs..esp the omnicrock variant..its total  BS..and the media is creating more harm...all over the sniffles,13 dagen geleden,litehouz70,UCBs_UAjRsIVmRO-2rOO_YpQ,6,https://yt3.ggpht.com/ytc/AKedOLR-BPTy5BrYlPjqfNRvLyFtv3HDf0Gqv5aDmR3D1Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL1nkDE7M2," @MrJohnson333  Factcheck Mike Yeadon..
'Mike Yeadon, a former vice president of Pfizer, who recently featured in a Reuters Special Report (here), was filmed giving a speech making claims about asymptomatic infection, virus variants, the vaccine and its risks to pregnant women. The claims were viewed thousands of times on Facebook (here , here and here), and this check will examine those which are most damaging.'
(most were proven wrong).
There is a reason why it's called a theory..",13 dagen geleden,Ken Rimmer,UCAlFYEdXRmFbtyKHQOWXxUw,0,https://yt3.ggpht.com/ytc/AKedOLR1jOeeX0cTXojpstIMuX9OEXkDGWE8MBT0McJdIQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL4cZyxJh3,"That’s why I barely pay attention to news like this now. One minute they’ll tell ya it’s mild and then the next minute, it’s this kinda thing. What the hell are we meant to believe?",13 dagen geleden,Bradley Bicknell,UC84rQNnm7N8Awd3YpJzeFAw,2,https://yt3.ggpht.com/7r_hNQQdZHtbTWPH0yCCn4bRGCtto2unPM3AvXzUVG_9ZPZxL1sna1uBe8mkmRtFVbTFI9a1YRM=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL4dBDK-ic,Yea this. There’s just as high a chance it will be more mild than delta as there is that it will be worse. This headline is scaremongering.,13 dagen geleden,byyy𝓚яamer ,UCGq2KUyEwLe1mdZPJt7rOPA,1,https://yt3.ggpht.com/0l0K5-iKOmkBNxYZ42L2BF3X7fCuYpBPXT-tM1L6YHmrA5Dp5KK_7icfCObMbID9qDBXB0M2Mg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL5PB1HvcU, @FGMT  Hahahaha,13 dagen geleden,QWANA THOMAS,UCuHNtKiCCqRfix0p0p-38zA,0,https://yt3.ggpht.com/ytc/AKedOLS_srBvUzEmNW-Fj3rnHyrELBpi4VSdBEyf3g=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL5SzjjKqG," @Martin Smith  Ever heard of the Law of Declining Virulance? Viruses typically get weaker over time, especially ones that mutate so frequently. So it’s not surprising if we’re starting to see variants that are less severe.",13 dagen geleden,Charlotte,UCKvbIbNZEb4HzoDIB2E-s6w,4,https://yt3.ggpht.com/ytc/AKedOLQcmtmAgQaExQDuAo13wSmvYN9NVeTLH_WrkpppCA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXavyNlAgMmjuN5OB4AaABAg.9VKr8kH3Cee9VL5ddXl4Wu, @FGMT   brilliant,13 dagen geleden,sqizzles,UCSPvEKK-0Igrb6A03jtUelQ,0,https://yt3.ggpht.com/ytc/AKedOLTEQOpIdx0ZTtN15khg4s4-gr1RfoSSYwH3M18v=s176-c-k-c0x00ffffff-no-rj,0.0
