cid,text,time,author,channel,votes,photo,heart
UgxJpsX8D8quZIeKHqZ4AaABAg,"I feel like this is a Fake Albedo, I took a closer Look, There's a Cryo Whopperflower forehead Symbol Implanted in his attack,And How He is using his Left Hand Instead of his right, And that Little grin its kind of unusual because I dont see Him Express his Emotions, Just a Theory that this Might not be the real Albedo",1 maand geleden,Deku in Nagito's Hope House,UC_Rqd99FgFkd5eGFoXKyjQA,0,https://yt3.ggpht.com/wwUjX67sXbpY1tnHpUTbxoOyEsxEvOJqfNmgilauqWmSNSUlb4xic3K8HDnU4lTtLeUy8cS5zA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwn2eRBjLtvKL-capd4AaABAg,Benny's adventure team is finally assembled!,1 maand geleden,Ardee,UC-IMFoeCZlkzV9myrH64Huw,0,https://yt3.ggpht.com/ytc/AKedOLRrs5tansXMJhy9Npfw2q-RjcF16xMqbowf5BJPhA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzCPYQ3ePH2DgEMSCd4AaABAg,"01:00
تذكرت kimetsu no yaiba 😭😩",1 maand geleden,RAHAF S.,UCUmxW0Ys31R1_1XUd4fhPYw,0,https://yt3.ggpht.com/ytc/AKedOLSqIHyBCKq-vExKcbfGTIA_L4R-zi8XrfoZ0w=s176-c-k-c0x00ffffff-no-rj,0.0
UgwlqOhDI24E7W8mXVB4AaABAg,ALBEDOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,1 maand geleden,albedo es vida,UCFx3-6iO2jOz3JAWh8ggwYQ,0,https://yt3.ggpht.com/7CLYHRv0TKTOU-lh7t0uOEF9YtmFqdpEmYPjtWTX81DbDt1tmrYlb-1qrcYJgBO2gRdeF1nkf6o=s176-c-k-c0x00ffffff-no-rj,0.0
UgzP4GJBUvd9FjaIXZ54AaABAg,"Albedo: * has a Geo vision *
Also Albedo: * uses Cryo *
Zhongli & Tsaritsa: Wait this is illegal",1 maand geleden,Keb,UCR24hXXtRbJQyGdwX29zZqw,109,https://yt3.ggpht.com/QacwB_xC3El0bax5cwqNCE8oTa5NnRfIl0MzXF830-WEwUyq1a_sHv5IGuTVYh7fKJBa6l4P=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx7JIgiBNXJUdaIWlB4AaABAg,BEIDOU?!!!!?!!??! OMG I AM ACTUALLY SCREAMING RN BARK BARK,1 maand geleden,ether :D,UCt6qVfn0DTb5CrjNp0IcN4A,1,https://yt3.ggpht.com/ytc/AKedOLQL3bBo9iLW3VY4AO_ohnPjBIyVD87b2mMOPzd4=s176-c-k-c0x00ffffff-no-rj,0.0
UgyPu68jXSHvMh8Ndvd4AaABAg,"Just a red herring, Mihoyo ain't got the balls to turn him ""evil""",1 maand geleden (bewerkt),Meappp xD,UCybd5M6_ZRUZo2VUQqrsXMQ,0,https://yt3.ggpht.com/ytc/AKedOLRX54lsph7CESydMNdZlBvYROMLcd9FyJYZLW5F=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyh2OTF0MqcavCmAdZ4AaABAg,Im kinda scared about what if albedo rly trys to distroy mondadt,1 maand geleden,genshin things,UCE_MjtJDmiaRgkKv5rwclfA,0,https://yt3.ggpht.com/RXnki9goR5Wnl6yhoCYZcL8wJVWv_pQLswemNcTR1xyFfD8RSj8FZ1-Xi1CqhAuFwiFr3palrQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgztRktJkBCZXyZ8QJl4AaABAg,mihoyo now is the time to improve albedo's hair 🙂,1 maand geleden,reia,UCjBjdHfTisnrcgDZ56CDv3Q,1,https://yt3.ggpht.com/YKLsBM_FTnjmBa33UnPDuHYTRqjZmAUta1oeYtrTmXQszMfr7Wqlap4JXnrsHPo9iAS0OERv=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzkex0ejUBopLUFMnd4AaABAg,"""Albedo, what the devil fo you think you wireless doing?",1 maand geleden,Krytryx,UCo4uYD6UaZ90mQuijrPDsTA,0,https://yt3.ggpht.com/9118Q9VOVOhRfcFO_FNVNtPvDc0lqZal5jfM2sDBYm0iMfnbPLbswrHT_FuoCLag_Fzad0B7Bw=s176-c-k-c0x00ffffff-no-rj,0.0
UgzP4GJBUvd9FjaIXZ54AaABAg.9UgQtmw4w5o9VJ0ewRddCt,he is the new kazuha xD,2 weken geleden,Célia Demange,UCADrhB2G0We-NbppOxypLKA,2,https://yt3.ggpht.com/ytc/AKedOLSmSqvQUwXrl-cNZ3R7uY37zRkZDNolJPXPY69fOg=s176-c-k-c0x00ffffff-no-rj,0.0
UgyPu68jXSHvMh8Ndvd4AaABAg.9UgPzFWo1rH9UlStE1Nwax,Not until close to Khaenriah chapter.,1 maand geleden,Bunny Fuzzy,UCT5C1ZfUfKFNhuAV4ZU_x-Q,0,https://yt3.ggpht.com/ytc/AKedOLTyTXJk917rydlEma4weKjG7TwiCJRqclhM1qDI=s176-c-k-c0x00ffffff-no-rj,0.0
UgxZK7_F0nig8T8p4Vx4AaABAg,Bennett just increased Albedo's ATK there,1 maand geleden,Ender Nyons,UCpFRp1D0_Qoz6yCAEZKtxlQ,2,https://yt3.ggpht.com/ytc/AKedOLQZoxH3EhEFNCsMoCNTv8unzhrfGrlDjphS_vuDFA=s176-c-k-c0x00ffffff-no-rj,0.0
UgwgIOmN22V7EmzJNrV4AaABAg,The Bennett banner returns,1 maand geleden,Cherry_Boy,UCy4Mh-PhWhOVOTppy9ixJ0A,0,https://yt3.ggpht.com/ytc/AKedOLRc4TFWTGX3vT1UP7SbVRGQOZRGBUTL5wi3FMxk=s176-c-k-c0x00ffffff-no-rj,0.0
UgzaMA6thu04gE7Qvyh4AaABAg,Snowman with the drip 😳😳,1 maand geleden,Lumsey!,UCcT3mhc425aWXv_op53IYjQ,0,https://yt3.ggpht.com/ytc/AKedOLROc1tmbXyTAhvdpgK5ZkqhnYFADHVYjBMr9NQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyaDlpoX0_iVHWFsnh4AaABAg,Cringe voice acting again yassss go off,1 maand geleden,AI,UCnfJYGlvpQZz38qHUQG6Eyg,0,https://yt3.ggpht.com/ytc/AKedOLT_y86XQdPJjL3Ey0gBC_mH__o_qfVcNg9jJ0HMYQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw81UiQbolX57cc8ZN4AaABAg,"I know the reason why Albedo went berserk. 
Traveler is still using Dull Blade despite Albedo giving him the Festering Desire",1 maand geleden,Yuki,UCFWVnOqRTM7XnKtLXyIVQEQ,161,https://yt3.ggpht.com/ytc/AKedOLTEHr_crYplhoMKjAeHtgfafx7aFRR5jiJgZN4TGw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxtO8YoR_Gip_RovRx4AaABAg,"2:38 I've seen many people speaking about this scene but not about a certain thing, why is Albedo using Cryo if he's Geo? And i already have an answer, its either he has found a Cryo Vision dropped in dragonspine OR he took Eula's Vision, thus Eula's question: Albedo, what the devil do you think you are doing?",1 maand geleden,NitroTheKiller 21,UCFih89h5UU3BwXh4qPzygNQ,6,https://yt3.ggpht.com/ytc/AKedOLQa96OUtAD12HcxPzid6s2mlHTE6FMVl47AKPpfrQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxNLDbBDcojWH4Cz9R4AaABAg,"Bennett: Why the hell are you doing this?!

Albedo: They called my first banner.. ”The Bennett Banner”",1 maand geleden (bewerkt),𝒦𝓁𝑒𝑒,UCxal6a-de6IVXYLiVfMMdXA,6,https://yt3.ggpht.com/I1rfhFCCMirzVFtlSr7PP8Kw_RzmybtNgGyWvw0jkcMalg6VjR1PPX57Pn5tuJEOjrfWDPSB4g=s176-c-k-c0x00ffffff-no-rj,0.0
UgyeZW9LfjuVzHO_gwh4AaABAg,i hope they show a cutscene where amber show her power like in the manga,1 maand geleden,Biraj Thapaliya,UCcRbeYQx6PjqPjvpP88Yxqg,4,https://yt3.ggpht.com/ytc/AKedOLSEWHiUlAsQNPD9gcsCTnEfnv8V2NNuWLVKbajH=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx132xI4G3__wPFzuN4AaABAg,https://youtube.com/channel/UCoZ8KFwxS00g2Vczq7qTpbA,1 maand geleden,game play,UCoZ8KFwxS00g2Vczq7qTpbA,0,https://yt3.ggpht.com/VnxbUeFQPSzaPiJ-DvIGgnzk20v7PxPM06mNwDbL-dzEwEnyX1VDrhkVA_vW4Ul1M8pLOucl=s176-c-k-c0x00ffffff-no-rj,0.0
UgxnoiVIxAiaYtMoOkl4AaABAg,IM GONNA GO CRAZY,1 maand geleden,Samanta Andrew,UC7ji1wLltChkyoDjzizF-hg,0,https://yt3.ggpht.com/ytc/AKedOLT4ehAwO6nCr34d2WtP9_O42HmopAM6uAaRlEsXHQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwYjBacSb8IqYmvx794AaABAg,Lets go. Boys,1 maand geleden,Latios Hunter,UC1NTRyrtyTIzXPA9apJnqfg,0,https://yt3.ggpht.com/ytc/AKedOLQgzWH-uUsJp2aOUXOWwL0YuRPEDxpwA4FUHHDz=s176-c-k-c0x00ffffff-no-rj,0.0
UgyJCTL9Ds2SnMq9RNh4AaABAg,🥺🥺i can change him🥺🥺,1 maand geleden,meiianika,UCbYnumIyD0ybNQJ8KQo3Rpg,0,https://yt3.ggpht.com/ytc/AKedOLQBGaS2AAtuiRC2rfh1_TvAR57R81eCqqJRXz5Lhg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyta1HQyQz1s4G0om94AaABAg,wow 🤩🤩🤩🤩🤩🤩,1 maand geleden,Muhammad Iqbal Hakeem,UCegUwOVxa0pd6xcDyV6R6rw,0,https://yt3.ggpht.com/MOXXiZ-8G1DepkMLJowaNH8ZxQ0bbfe_ZcCnm2btx3efrWw_8NyfEZ_xsc_HM93KTNClYUEl=s176-c-k-c0x00ffffff-no-rj,0.0
UgwWKr5Y09ebuIwfxTZ4AaABAg,BENNETS NARUTO RUN,1 maand geleden,Akiruhoney,UCuHpogqOmZlrHM1DyuMZYDg,0,https://yt3.ggpht.com/ytc/AKedOLTQTdMf5Q7qjVR7Hg1VrOqZsrERGw2PXXYFrPEDWw=s176-c-k-c0x00ffffff-no-rj,0.0
UgyPWlSUyikmcUvHZ4F4AaABAg,WHO'S ALSO HYPED ABOUT 2.3!?,1 maand geleden,Sora,UC1BqWwZTay-rqw6YiEX4T4g,0,https://yt3.ggpht.com/ytc/AKedOLTlLBbc7SahVxWF37TcXwXUW4d7OlpgkyTj5q2W=s176-c-k-c0x00ffffff-no-rj,0.0
UgyZRp3-wnwhRIQfrAB4AaABAg,"Everyone: talking about Albedo, Gorou and Itto

Me: BEIDOU HANGOUT EVENT YESSS!!!",1 maand geleden,noemie labr,UC7sM4_QcJYQ5WTb6QUwEnPQ,46,https://yt3.ggpht.com/ytc/AKedOLQqWEIJ1JKIMTp84akfK76WQ6fegZvYNLGtEgN7Hw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy4vNtcEfBZLaYUNip4AaABAg,"I can’t wait for Traveler’s story to expand! I want to see Signora’s magic school in Egypt, Mexican Himeko Murata, the leader of the Isekai Soviet Union, and the Mechanized Squid God Of Mass Destruction!

Also, with the power of Amber supremacy, bouken da bouken, and Dull Blade, Albedo is effed!",1 maand geleden (bewerkt),[ Mazurome ZERO ],UCdzD4xcheUaG6_3BBaq1sLw,8,https://yt3.ggpht.com/ytc/AKedOLTOWV1kI9iOIAfkNBrUK7t5Unla2LQr7bI0DmrJcw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxcX_hXgkyGk8jeJlp4AaABAg,I can't only one who noticed bennet running like Naruto.,1 maand geleden,Mochi    ,UCe2qwqwn1aomjC-z6KkQ9mg,0,https://yt3.ggpht.com/YPkWa7s25H95pJzs1dtG2HSiQkVczlIcPHYRwmXF4NLsovR5Ajb7fEFM32xfKwzLSVSFLBS7_No=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwp7rQsyfeGq0oFxzN4AaABAg,Itto voice :sound like sonic,1 maand geleden,Louisette,UCMD62xvEzW3SGy4TDSM1w2Q,1,https://yt3.ggpht.com/2yApNbn8NNJpmXYjDSZgwFGW_JIOJYkhlh7Wp3mQfskkXKgvTSX6CNlwCBSPEe85Spkz4g10=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyojko9KfTFGR8wSR54AaABAg,THIS TRAILER IS SOOO COOL AND AM SO HYPED/ WOOOOO @O@,1 maand geleden,My_Artys yt :D,UCxeA3Vnd53FCj2x2AU6OgeA,0,https://yt3.ggpht.com/l9sbFdfUca1tVHphyhFME6Af7rrIgGIncAv7HXRETBZ-ynD88pZcRVGiJ-BkrTKa9siNSP1AHds=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw81UiQbolX57cc8ZN4AaABAg.9UgOMNyKdKc9UqhvvIgX12,The funny thing is that the Traveler used Skyward Blade in the Moonchase cutscene.,4 weken geleden,Caroline Ribeiro,UCxVpUmlmeQtkkfvSz00Dclg,3,https://yt3.ggpht.com/ytc/AKedOLTmeCVxOrw-2SYi5JZ5bfr88RN9nS9TFOx7mviAmA=s176-c-k-c0x00ffffff-no-rj,0.0
UgxtO8YoR_Gip_RovRx4AaABAg.9UgOF0Mex8H9UoTD6FvxJL,"It's not that weird to see characters controlling 2 elements, he's probably not the real Albedo and if he is then it is a alchemy ability.",1 maand geleden,Gabs,UCNpbvNkjWHvJwY1T5umyfsQ,1,https://yt3.ggpht.com/7rurUnhHumzy5c6Duf4dceBuYDl854a9p0PlpA4JDlo8HbjyBx7wjHZsT6zFoeyL9q2KOgpyMw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxNLDbBDcojWH4Cz9R4AaABAg.9UgOAlKXJya9Ul8X3MkBFw,LOL I forgot about that,1 maand geleden,ttt,UCue9zXY_gJ3QPb_QpEjcS5w,1,https://yt3.ggpht.com/ytc/AKedOLQf9MHS4Ihnd1ouCI-XG-oTFD86BVDl-GiK4oeHYSyWwrCjiViWwdt3JdTadoId=s176-c-k-c0x00ffffff-no-rj,0.0
UgyZRp3-wnwhRIQfrAB4AaABAg.9UgMUHgtogK9Uiz4HYPjR_,Exactly,1 maand geleden,Mohamed Safiyullah,UCOFHuVGfZoCjS71hylR-ljQ,1,https://yt3.ggpht.com/ytc/AKedOLT9pA_aGNkYMF6UfA5d3K3ghfqWzVJwGbLsYOEO8Rg=s176-c-k-c0x00ffffff-no-rj,0.0
UgyZRp3-wnwhRIQfrAB4AaABAg.9UgMUHgtogK9UkWIDEXaj3,"Yup but actually no wonder. She's first adult female character who got hangout, that's something.",1 maand geleden,Anna Szuster,UCC05tUpnKNCavT36pXNqNbg,0,https://yt3.ggpht.com/ytc/AKedOLR_WXDeZV1PpQYgPA6B4virAI0IxJgXMcwM-g=s176-c-k-c0x00ffffff-no-rj,0.0
UgyZRp3-wnwhRIQfrAB4AaABAg.9UgMUHgtogK9UlG-xN7yYE,Not to mention Liben's returning,1 maand geleden,Vishwajith,UC--i1tr2xp7DUN_YdC4O9iA,0,https://yt3.ggpht.com/ytc/AKedOLQA61ZdrXUy_8N0FMnqanjuNs0SqeSud7eRlXuNqg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyd-j0fyCzkjYChw3x4AaABAg,Albedo with cryo visions,1 maand geleden,Hi!r0,UCo3JgFtoOu-d0vjqTtiED8A,0,https://yt3.ggpht.com/RZj5GcTrNKLdstcDE10yaHcNMnw49bld_RMNxTs5r5nIu0wkBy51j8P5VQ-2xzKbpCXLiYQnNwQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwlMSw4KIVLvrB3lD94AaABAg,NO ALBEDOOOOOOO,1 maand geleden,Kazuha_ilyy,UCTr9-5ptPi3Tkmw4fXQfKLg,0,https://yt3.ggpht.com/yFLJ98ha81gWqqmKEknjY4A6mrgW_qDcrBzd7DpbMBYBwhvN4KYQwZai8DTtJNOnFnGbB9avIA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzbR_UeQcCdDRZ4cn94AaABAg,"inazuma: looks like fun, new boss tho
mondstadt: wait we're going to fight an existing character which is theorized to be a whopperflower",1 maand geleden,jem jam !,UC4J9b6OEhvX_bPeFvtL1I1w,0,https://yt3.ggpht.com/-bLLmL6lhClzI3j-4H9mQ647rMntpTSYUU7nPmZ0qMzTbDPGYnpCs07TKA-zNGd8M1eXkFMgvg=s176-c-k-c0x00ffffff-no-rj,0.0
UgwWYF774B_ieHQOZzh4AaABAg,"everyone getting hyped over Albedo turning evil
Then there is me fangirling over the fact that Benny is finally gonna have the epic screentime he deserves (because we all know, he is the true pyro archon).",1 maand geleden,Felyka •,UCmFMfksFGwcssc61dVHsD6Q,48,https://yt3.ggpht.com/ytc/AKedOLSrwwUhhGBKvg6ICBQVhw0rtv0vvFBt04QGMydjkg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxCFhDVxHBRaO8l__R4AaABAg,Amber making a snowman is just so cute omg,1 maand geleden,ra ra rasputim ,UCvTOOYCNI_CuOzRBl4iZHYQ,0,https://yt3.ggpht.com/AO9L97T505WdcIiGhnsYtDpDnfh7y1uY4mQ-2Cc9-zhEBsFiKkYyo5nioC1xIRj-K-TNew2htg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzD3p0r0taTHA9a-Tl4AaABAg,I wonder where is Rosaria sneaking around Albedo?,1 maand geleden,Fyodor Khorkov,UCrUK_Ks5A5K0ZLNoQ1zntGQ,0,https://yt3.ggpht.com/ytc/AKedOLRzXQagJtXeHivFevB8tR45SejopYiEedQm0PQ7-A=s176-c-k-c0x00ffffff-no-rj,0.0
UgyAX3JY6kzOTD0q9at4AaABAg,OHMYGODDODDD,1 maand geleden,ray,UC8AECFYy0a3anZUtbP5VdGQ,0,https://yt3.ggpht.com/ytc/AKedOLSp-An17Ab4fIOKMkg9vshMRDI1kUu5c1SAtEPreQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgylH-EkPN2L_tLrvVx4AaABAg,LIBEN IS BACK!!,1 maand geleden,Shepherd,UCj7HGO2_mhbD4VtUBGqsa0A,1,https://yt3.ggpht.com/kIvhuhxu7tNdXIsstvhv23xDZC2W3EM5wQ47T4kWsseDGpTqjXi-ZaXcUjrZCVGCDzOMq9dJKA=s176-c-k-c0x00ffffff-no-rj,0.0
UgxYR5y94tQI6ICTu_N4AaABAg,Can't wait Amber c6 and Bennett C100,1 maand geleden,Shepherd,UCj7HGO2_mhbD4VtUBGqsa0A,1,https://yt3.ggpht.com/kIvhuhxu7tNdXIsstvhv23xDZC2W3EM5wQ47T4kWsseDGpTqjXi-ZaXcUjrZCVGCDzOMq9dJKA=s176-c-k-c0x00ffffff-no-rj,0.0
UgwwqKOIYKsMfhzcbpN4AaABAg,Rosaria: Told ya,1 maand geleden,Pyro Fish,UCmMZGiIi3wSiciRZa6q4aAA,0,https://yt3.ggpht.com/ytc/AKedOLS6o4jBCeUjeyzdPp5dpLRc4YGBE7bgNQzZ8waI3Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgwhcFyY6dJkyvod8Pp4AaABAg,finally some bennett screen time,1 maand geleden,damo,UCpi5-2MJSx5yMbFsCSVpC9g,0,https://yt3.ggpht.com/Xws8crR8xCrBH__I7AYBqcPE2lNADjn1qLs46NWnNaLstKhdP8GXcIoc5ghpejUpYXhqHgem4Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgwnY84-4Q1d8HUipyd4AaABAg,"Man, I wish Venti appears again. He's such a cool guy lol",1 maand geleden,BaNanT,UCOyC54brpmbNvDVh6SvEFWQ,8,https://yt3.ggpht.com/ytc/AKedOLTevBCagDroyT_jP0mZimQacgCu99N2LhauwKAt=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx6PpthViQO3h5uH6h4AaABAg,How tf did albedo get a fockin cryo vision?? He's probably a fake,1 maand geleden,MayaLikesMayo,UCtLN62rV6k5IjUFVW9t4lUw,0,https://yt3.ggpht.com/82UjF2R0h1w3GTwYUYlj3ETkCJRG7BusJDQ-mMpDzRrMz9uOiEusd5nBzusYMvtc2TQ_V2KbV4A=s176-c-k-c0x00ffffff-no-rj,0.0
UgxNi8nnc-1wGzGaiit4AaABAg,albedo villain arc,1 maand geleden,kirby,UCVhyQNKtI-yw2z_TspKTz7g,0,https://yt3.ggpht.com/ytc/AKedOLR1zGusGFI1JDdMKvEmYGWvzfvJPHMjkBYvqOD0M6c=s176-c-k-c0x00ffffff-no-rj,0.0
